Profile Cohort,PROFILE_GENDER_DESC,PROFILE_RESIDENCE_DESC,Years to Graduation,Admit Group,College,AwC,Ethnicity,YR4Code,YR4NUM,YR5Code,YR5NUM,YR6Code,YR6NUM,YRallCode,YRallNUM,Grad Semester1,DEGREE_DESC,Overall College,MAJOR_DESC,HONOR_DESC,Change College,Change Major,PROFILE_ADMISSIONS_POPULATION,PROFILE_COLLEGE_DESC,PROFILE_MAJOR_DESC,PROFILE_HIGH_SCHOOL_PERCENTILE,SCHOOL_SIZE,MAX(M),MAX(CR),MAX(W),MAX(M+CR),MAX(Total),CoreGPA,Round(CoreGPA),EnglGPA,Round(EnglGPA),MthGPA,Round(MthGPA),LabGPA,Round(LabGPA),FL-Subj,FL-GPA,Round(FL-GPA),AP CALC AB Score,AP CALC ABsub Score,AP CALC BC Score,AP CHEM Score,AP PHYS B Score,AP PHYS Celec Score,AP PHYS Cmech Score
200910.0,Male,Resident,4.0,II,4.0,24.0,HY,GYY,241.0,GYY,241.0,GYY,241.0,GYY,241.0,201220.0,BS,College of Health & Human Sci,FCPL - Financial Counseling& Planning,,YES,YES,B,"School of Management
",Pre Mgmt/Management,83.0,350.0,510.0,480.0,460.0,990.0,1450.0,3.3,3.3,3.0,3.0,3.7,3.7,3.3,3.3,SPAN,3.7,3.7,1.0,,,,,,
200910.0,Male,Non-Resident,4.0,II,6.0,26.0,HY,GNN,261.0,GNN,261.0,GNN,261.0,GNN,261.0,201220.0,BS,School of Management,IMOP - Indust Mgmt/Oper Mgmt,,NO,NO,B,"School of Management
",Pre Mgmt/Indust Management,,,510.0,440.0,360.0,950.0,1310.0,3.0,3.0,3.7,3.7,3.3,3.3,2.7,2.7,FREN,2.7,2.7,,,,,,,
201110.0,Female,Non-Resident,0.0,II,6.0,26.0,HY,N,260.0,N,260.0,N,,N,,,,,,,,,B,"School of Management
",Pre Mgmt/Accounting,70.0,130.0,520.0,520.0,460.0,1040.0,1500.0,3.19,3.2,3.44,3.4,2.96,3.0,3.1,3.1,SPAN,3.05,3.1,,,,,1.0,,
200810.0,Male,Non-Resident,5.0,II,5.0,25.0,HY,NYY,250.0,GYY,251.0,GYY,251.0,GYY,251.0,201210.0,BA,College of Liberal Arts,COMR - Publ Rel & Rhetorical Advocacy,,YES,YES,B,"School of Management
",Pre-Mgmt/Management,18.0,630.0,530.0,530.0,520.0,1060.0,1580.0,2.3,2.3,2.3,2.3,3.3,3.3,2.0,2.0,SPAN,2.0,2.0,,,,,,,
200810.0,Female,Non-Resident,0.0,II,6.0,26.0,HY,N,260.0,N,260.0,N,260.0,N,260.0,,,,,,,,B,"School of Management
",Pre-Mgmt/Management,93.0,300.0,530.0,550.0,500.0,1080.0,1580.0,3.3,3.3,2.7,2.7,3.3,3.3,3.3,3.3,SPAN,4.0,4.0,,,,,,,
200810.0,Female,Non-Resident,0.0,II,6.0,26.0,HY,N,260.0,N,260.0,N,260.0,N,260.0,,,,,,,,B,"School of Management
",Pre-Mgmt/Accounting,81.0,100.0,530.0,490.0,,1020.0,,3.7,3.7,3.7,3.7,3.0,3.0,3.7,3.7,SPAN,4.0,4.0,,,,,,,
200910.0,Female,Resident,0.0,II,6.0,26.0,HY,N,260.0,N,260.0,N,260.0,N,260.0,,,,,,,,B,"School of Management
",Pre Mgmt/Accounting,74.0,558.0,530.0,580.0,530.0,1110.0,1640.0,3.3,3.3,3.3,3.3,3.7,3.7,2.7,2.7,SPAN,3.7,3.7,,,,,,,
201010.0,Female,Non-Resident,5.0,II,6.0,26.0,HY,NNN,260.0,GNN,261.0,GNN,261.0,GNN,,201410.0,BS,School of Management,MGMT - Management,,NO,NO,B,"School of Management
",Pre Mgmt/Management,,,530.0,440.0,420.0,970.0,1390.0,,,,,,,,,,,,,,,,,,
200810.0,Male,Non-Resident,0.0,II,6.0,26.0,HY,N,260.0,N,260.0,N,260.0,N,260.0,,,,,,,,B,"School of Management
",Pre-Economics,57.0,35.0,540.0,490.0,470.0,1030.0,1500.0,3.0,3.0,3.3,3.3,3.0,3.0,3.0,3.0,FREN,2.7,2.7,,,,,,,
200910.0,Male,Resident,5.0,II,5.0,25.0,HY,NYY,250.0,GYY,251.0,GYY,251.0,GYY,251.0,201330.0,BA,College of Liberal Arts,LAWS - Law and Society,,YES,YES,B,"School of Management
",Pre Mgmt/Management,64.0,350.0,550.0,490.0,470.0,1040.0,1510.0,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,SPAN,3.0,3.0,,,,,,,
200910.0,Female,Resident,6.0,II,6.0,26.0,HY,NNN,260.0,NNN,260.0,GNN,261.0,GNN,261.0,201420.0,BS,School of Management,MGMT - Management,,NO,NO,B,"School of Management
",Pre Mgmt/Accounting,98.0,224.0,550.0,480.0,520.0,1030.0,1550.0,3.7,3.7,3.7,3.7,3.3,3.3,3.3,3.3,SPAN,4.0,4.0,2.0,,,,,,
200910.0,Male,Non-Resident,0.0,II,6.0,26.0,HY,N,260.0,N,260.0,N,260.0,N,260.0,,,,,,,,B,"School of Management
",Pre Economics,,,550.0,540.0,590.0,1090.0,1680.0,3.3,3.3,3.3,3.3,3.7,3.7,3.3,3.3,SPAN,3.3,3.3,,,,,,,
200910.0,Male,Non-Resident,0.0,II,6.0,26.0,HY,N,260.0,N,260.0,N,260.0,N,260.0,,,,,,,,B,"School of Management
",Pre Mgmt/Management,71.0,923.0,570.0,470.0,450.0,1040.0,1490.0,3.3,3.3,3.3,3.3,3.0,3.0,3.3,3.3,SPAN,3.7,3.7,,,,,,,
200810.0,Female,Resident,0.0,II,6.0,26.0,HY,N,260.0,N,260.0,N,260.0,N,260.0,,,,,,,,B,"School of Management
",Pre-Mgmt/Management,79.0,127.0,580.0,620.0,530.0,1200.0,1730.0,3.3,3.3,3.0,3.0,3.3,3.3,3.3,3.3,GERM,3.3,3.3,,,,,,,
200810.0,Female,Resident,4.0,II,9.0,29.0,HY,GYY,291.0,GYY,291.0,GYY,291.0,GYY,291.0,201120.0,BS,College of Technology,OLSV - Organizational Leadership,,YES,YES,B,"School of Management
",Pre-Mgmt/Management,80.0,419.0,580.0,570.0,490.0,1150.0,1640.0,3.7,3.7,3.7,3.7,3.7,3.7,3.0,3.0,SPAN,4.0,4.0,,,,,,,
201110.0,Male,Non-Resident,4.0,II,6.0,26.0,HY,GNN,261.0,GNN,261.0,GNN,,GNN,,201420.0,BS,School of Management,IMOP - Indust Mgmt/Oper Mgmt,,NO,NO,B,"School of Management
",Pre Mgmt/Indust Management,47.0,992.0,580.0,540.0,520.0,1120.0,1640.0,3.02,3.0,3.05,3.1,2.86,2.9,3.04,3.0,SPAN,3.08,3.1,,,,,,,
201110.0,Male,Non-Resident,5.0,II,4.0,24.0,HY,NYY,240.0,GYY,241.0,GYY,,GYY,,201520.0,BS,College of Health & Human Sci,SELL - Selling & Sales Management,,YES,YES,B,"School of Management
",Pre Mgmt/Management,,,580.0,690.0,590.0,1270.0,1860.0,2.48,2.5,2.33,2.3,2.58,2.6,2.4,2.4,SPAN,2.28,2.3,,,,,,,
200810.0,Male,Resident,0.0,II,6.0,26.0,HY,N,260.0,N,260.0,N,260.0,N,260.0,,,,,,,,B,"School of Management
",Pre-Mgmt/Accounting,70.0,520.0,590.0,450.0,390.0,1040.0,1430.0,2.7,2.7,2.3,2.3,3.0,3.0,2.7,2.7,SPAN,3.3,3.3,,,,,,,
200810.0,Male,Non-Resident,5.0,II,6.0,26.0,HY,NNN,260.0,GNN,261.0,GNN,261.0,GNN,261.0,201220.0,BS,School of Management,ACCT - Accounting,,NO,NO,B,"School of Management
",Pre-Mgmt/Accounting,43.0,511.0,590.0,470.0,490.0,1060.0,1550.0,3.0,3.0,2.7,2.7,3.3,3.3,3.0,3.0,SPAN,2.7,2.7,,,,,,,
200910.0,Male,Resident,5.0,II,6.0,26.0,HY,NNN,260.0,GNN,261.0,GNN,261.0,GNN,261.0,201320.0,BS,School of Management,ACCT - Accounting,,NO,NO,B,"School of Management
",Pre Mgmt/Management,55.0,361.0,590.0,480.0,580.0,1070.0,1650.0,3.0,3.0,3.7,3.7,3.0,3.0,3.0,3.0,SPAN,2.3,2.3,,,,,,,
200910.0,Male,Non-Resident,0.0,II,6.0,26.0,HY,N,260.0,N,260.0,N,260.0,N,260.0,,,,,,,,B,"School of Management
",Pre Mgmt/Management,42.0,342.0,590.0,570.0,550.0,1160.0,1710.0,2.7,2.7,2.7,2.7,2.7,2.7,3.0,3.0,SPAN,3.0,3.0,,,,,,,
200810.0,Male,Resident,0.0,II,6.0,26.0,HY,N,260.0,N,260.0,N,260.0,N,260.0,,,,,,,,B,"School of Management
",Pre-Mgmt/Management,65.0,336.0,600.0,580.0,480.0,1180.0,1660.0,3.0,3.0,3.7,3.7,2.3,2.3,3.0,3.0,SPAN,2.7,2.7,,,,,,,
200810.0,Male,Non-Resident,5.0,II,4.0,24.0,HY,NYY,240.0,GYY,241.0,GYY,241.0,GYY,241.0,201230.0,BS,College of Health & Human Sci,SELL - Selling & Sales Management,,YES,YES,B,"School of Management
",Pre-Mgmt/Management,60.0,620.0,610.0,550.0,470.0,1160.0,1630.0,3.0,3.0,3.3,3.3,2.7,2.7,3.0,3.0,SPAN,2.3,2.3,,,,,,,
200810.0,Male,Non-Resident,0.0,II,6.0,26.0,HY,N,260.0,N,260.0,N,260.0,N,260.0,,,,,,,,B,"School of Management
",Pre-Economics,84.0,201.0,610.0,510.0,550.0,1120.0,1670.0,3.7,3.7,3.3,3.3,4.0,4.0,3.3,3.3,SPAN,4.0,4.0,,,,,,,
200810.0,Male,Non-Resident,5.0,II,9.0,29.0,HY,NYY,290.0,GYY,291.0,GYY,291.0,GYY,291.0,201210.0,BS,College of Technology,ITDB - Industrial Distribution,,YES,YES,B,"School of Management
",Pre-Mgmt/Management,70.0,855.0,610.0,610.0,560.0,1220.0,1780.0,2.7,2.7,3.0,3.0,3.0,3.0,2.3,2.3,SPAN,2.7,2.7,,,,,,,
201010.0,Male,Resident,4.0,II,6.0,26.0,HY,GNN,261.0,GNN,261.0,GNN,261.0,GNN,,201320.0,BS,School of Management,MGMT - Management,,NO,NO,B,"School of Management
",Pre Mgmt/Management,66.0,531.0,610.0,650.0,630.0,1260.0,1890.0,,,,,,,,,,,,,,,,,,
200810.0,Female,Resident,4.0,II,6.0,26.0,HY,GNY,261.0,GNY,261.0,GNY,261.0,GNY,261.0,201120.0,BS,School of Management,ECON - Economics,,NO,YES,B,"School of Management
",Pre-Mgmt/Management,93.0,460.0,630.0,520.0,530.0,1150.0,1680.0,3.7,3.7,3.7,3.7,3.3,3.3,3.7,3.7,SPAN,4.0,4.0,,,,,,,
200910.0,Male,Non-Resident,5.0,II,5.0,25.0,HY,NYY,250.0,GYY,251.0,GYY,251.0,GYY,251.0,201310.0,BA,College of Liberal Arts,COMR - Publ Rel & Rhetorical Advocacy,,YES,YES,B,"School of Management
",Pre Mgmt/Management,,,630.0,430.0,420.0,1060.0,1480.0,3.0,3.0,3.3,3.3,3.0,3.0,2.3,2.3,SPAN,3.0,3.0,,,,,,,
200810.0,Male,Resident,4.0,II,6.0,26.0,HY,GNY,261.0,GNY,261.0,GNY,261.0,GNY,261.0,201120.0,BS,School of Management,ECNH - Economics Honors,,NO,YES,B,"School of Management
",Pre-Mgmt/Management,91.0,94.0,640.0,610.0,560.0,1250.0,1810.0,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7,SPAN,4.0,4.0,,,,,,,
201010.0,Female,Non-Resident,4.0,II,6.0,26.0,HY,GNN,261.0,GNN,261.0,GNN,261.0,GNN,,201320.0,BS,School of Management,MGMT - Management,,NO,NO,B,"School of Management
",Pre Mgmt/Management,51.0,618.0,650.0,590.0,590.0,1240.0,1830.0,2.84,2.8,3.17,3.2,2.67,2.7,2.72,2.7,SPAN,3.0,3.0,,,,,,,
201110.0,Male,Non-Resident,5.0,II,6.0,26.0,HY,NNN,260.0,GNN,261.0,GNN,,GNN,,201510.0,BS,School of Management,MGMT - Management,,NO,NO,B,"School of Management
",Pre Mgmt/Management,75.0,489.0,670.0,550.0,530.0,1220.0,1750.0,2.97,3.0,3.0,3.0,3.0,3.0,3.38,3.4,SPAN,2.0,2.0,,4.0,3.0,,,,
201110.0,Male,Non-Resident,4.0,II,4.0,24.0,HY,GYY,241.0,GYY,241.0,GYY,,GYY,,201410.0,BS,College of Health & Human Sci,FCPL - Financial Counseling& Planning,,YES,YES,B,"School of Management
",Pre Mgmt/Accounting,,,670.0,580.0,550.0,1250.0,1800.0,3.3,3.3,3.33,3.3,3.12,3.1,3.25,3.3,SPAN,3.33,3.3,,,,,,,
200910.0,Male,Resident,5.0,II,6.0,26.0,HY,NNN,260.0,GNN,261.0,GNN,261.0,GNN,261.0,201310.0,BS,School of Management,IMOP - Indust Mgmt/Oper Mgmt,,NO,NO,B,"School of Management
",Pre Mgmt/Management,80.0,489.0,680.0,560.0,620.0,1240.0,1860.0,3.7,3.7,3.3,3.3,3.3,3.3,3.7,3.7,SPAN,4.0,4.0,,,,,,,
200810.0,Female,Resident,4.0,II,6.0,26.0,HY,GNN,261.0,GNN,261.0,GNN,261.0,GNN,261.0,201120.0,BS,School of Management,MGMT - Management,With Distinction,NO,NO,B,"School of Management
",Pre-Mgmt/Accounting,,,690.0,740.0,680.0,1430.0,2110.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7,3.7,FREN,4.0,4.0,,,,,,,
200810.0,Male,Non-Resident,0.0,II,6.0,26.0,HY,N,260.0,N,260.0,N,260.0,N,260.0,,,,,,,,B,"School of Management
",Pre-Mgmt/Indust Management,,,720.0,650.0,630.0,1370.0,2000.0,2.7,2.7,2.7,2.7,2.0,2.0,2.7,2.7,FREN,3.0,3.0,,,,,,,
201010.0,Male,Non-Resident,5.0,II,6.0,26.0,HY,NNN,260.0,GNN,261.0,GNN,261.0,GNN,,201410.0,BS,School of Management,ACCT - Accounting,,NO,NO,B,"School of Management
",Pre Mgmt/Accounting,52.0,1101.0,720.0,610.0,630.0,1330.0,1960.0,2.65,2.7,3.07,3.1,2.95,3.0,2.88,2.9,SPAN,1.7,1.7,,,,,,,
200910.0,Female,Resident,6.0,II,4.0,24.0,HY,NYY,240.0,NYY,240.0,GYY,241.0,GYY,241.0,201410.0,BS,College of Health & Human Sci,HETE - Health Education,,YES,YES,B,"Undergraduate Studies Program
",Explorers,74.0,558.0,400.0,490.0,440.0,890.0,1330.0,3.0,3.0,3.3,3.3,3.0,3.0,2.7,2.7,SPAN,3.0,3.0,,,,,,,
201010.0,Male,Resident,5.0,II,4.0,24.0,HY,NYY,240.0,GYY,241.0,GYY,241.0,GYY,,201410.0,BS,College of Health & Human Sci,HTMT - Hospitality & Tourism Mgmt,,YES,YES,B,"Undergraduate Studies Program
",Explorers,92.0,538.0,400.0,470.0,450.0,870.0,1320.0,3.71,3.7,3.83,3.8,3.5,3.5,3.17,3.2,SPAN,4.0,4.0,,,,,,,
200810.0,Male,Resident,0.0,II,10.0,20.0,HY,N,200.0,N,200.0,N,200.0,N,200.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,68.0,58.0,420.0,410.0,410.0,830.0,1240.0,3.0,3.0,2.7,2.7,3.0,3.0,3.0,3.0,SPAN,3.7,3.7,,,,,,,
201110.0,Female,Non-Resident,4.0,II,4.0,24.0,HY,GYY,241.0,GYY,241.0,GYY,,GYY,,201410.0,BS,College of Health & Human Sci,HTMT - Hospitality & Tourism Mgmt,,YES,YES,B,"Undergraduate Studies Program
",Explorers,,,420.0,470.0,510.0,890.0,1400.0,3.81,3.8,4.0,4.0,3.63,3.6,4.0,4.0,SPAN,3.5,3.5,,,,,,,
200910.0,Female,Resident,6.0,II,5.0,25.0,HY,NYY,250.0,NYY,250.0,GYY,251.0,GYY,251.0,201320.0,BA,College of Liberal Arts,LAWS - Law and Society,,YES,YES,B,"Undergraduate Studies Program
",Explorers,89.0,531.0,430.0,520.0,470.0,950.0,1420.0,3.3,3.3,3.7,3.7,3.0,3.0,3.7,3.7,FREN,4.0,4.0,,,,,,,
200910.0,Female,Resident,6.0,II,4.0,24.0,HY,NYY,240.0,NYY,240.0,GYY,241.0,GYY,241.0,201410.0,BS,College of Health & Human Sci,HSPP - Health Science PreProfessional,,YES,YES,B,"Undergraduate Studies Program
",Explorers,,,440.0,420.0,470.0,860.0,1330.0,3.0,3.0,3.0,3.0,2.7,2.7,2.7,2.7,SPAN,4.0,4.0,,,,,,,
200810.0,Female,Resident,0.0,II,10.0,20.0,HY,N,200.0,N,200.0,N,200.0,N,200.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,64.0,248.0,450.0,470.0,480.0,920.0,1400.0,3.0,3.0,3.3,3.3,3.0,3.0,3.0,3.0,SPAN,3.3,3.3,,,,,,,
200810.0,Female,Resident,5.0,II,4.0,24.0,HY,NYY,240.0,GYY,241.0,GYY,241.0,GYY,241.0,201220.0,BS,College of Health & Human Sci,GNHS - General Health Sciences,,YES,YES,B,"Undergraduate Studies Program
",Explorers,,,450.0,460.0,370.0,910.0,1280.0,3.0,3.0,3.3,3.3,2.7,2.7,2.7,2.7,SPAN,3.0,3.0,,,,,,,
200910.0,Male,Resident,5.0,II,4.0,24.0,HY,NYY,240.0,GYY,241.0,GYY,241.0,GYY,241.0,201330.0,BS,College of Health & Human Sci,SELL - Selling & Sales Management,,YES,YES,B,"Undergraduate Studies Program
",Explorers,,,450.0,430.0,400.0,880.0,1280.0,2.7,2.7,2.7,2.7,2.0,2.0,3.0,3.0,FREN,3.0,3.0,,,,,,,
200910.0,Female,Non-Resident,5.0,II,4.0,24.0,HY,NYY,240.0,GYY,241.0,GYY,241.0,GYY,241.0,201310.0,BS,College of Health & Human Sci,HTMT - Hospitality & Tourism Mgmt,,YES,YES,B,"Undergraduate Studies Program
",Explorers,69.0,404.0,450.0,490.0,510.0,940.0,1450.0,3.0,3.0,3.0,3.0,2.3,2.3,3.0,3.0,SPAN,3.7,3.7,,,,,,,
200910.0,Female,Resident,4.0,II,4.0,24.0,HY,GYY,241.0,GYY,241.0,GYY,241.0,GYY,241.0,201220.0,BS,College of Health & Human Sci,XHSB - Human Services,,YES,YES,B,"Undergraduate Studies Program
",Explorers,65.0,438.0,450.0,450.0,430.0,900.0,1330.0,3.3,3.3,3.3,3.3,2.7,2.7,3.3,3.3,SPAN,4.0,4.0,,,,,,,
201010.0,Female,Resident,0.0,II,10.0,20.0,HY,N,200.0,N,200.0,N,200.0,N,,,,,,,,,B,"Undergraduate Studies Program
",Explorers,,,450.0,510.0,470.0,960.0,1430.0,2.26,2.3,2.28,2.3,2.09,2.1,1.88,1.9,,,,,,,,,,
200810.0,Male,Resident,5.0,II,9.0,29.0,HY,NYY,290.0,GYY,291.0,GYY,291.0,GYY,291.0,201210.0,BS,College of Technology,EETC - Electrical Engr Technology,,YES,YES,B,"Undergraduate Studies Program
",Explorers,85.0,314.0,460.0,440.0,410.0,900.0,1310.0,3.3,3.3,3.3,3.3,3.7,3.7,3.0,3.0,JAPN,3.3,3.3,,,,,,,
200910.0,Female,Non-Resident,0.0,II,10.0,20.0,HY,N,200.0,N,200.0,N,200.0,N,200.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,51.0,730.0,470.0,460.0,390.0,930.0,1320.0,2.7,2.7,2.3,2.3,2.7,2.7,3.0,3.0,FREN,2.3,2.3,,,,,,,
201010.0,Male,Resident,4.0,II,3.0,23.0,HY,GYY,231.0,GYY,231.0,GYY,231.0,GYY,,201320.0,BS,College of Engineering,CHE - Chemical Engineering,,YES,YES,B,"Undergraduate Studies Program
",Explorers,,,470.0,460.0,420.0,930.0,1350.0,2.71,2.7,2.33,2.3,2.75,2.8,2.75,2.8,SPAN,3.3,3.3,,,,,,,
201010.0,Female,Resident,6.0,II,5.0,25.0,HY,NYY,250.0,NYY,250.0,GYY,251.0,GYY,,201510.0,BA,College of Liberal Arts,LAWS - Law and Society,,YES,YES,B,"Undergraduate Studies Program
",Explorers,29.0,347.0,470.0,480.0,420.0,950.0,1370.0,2.09,2.1,2.0,2.0,2.0,2.0,2.13,2.1,SPAN,2.0,2.0,,,,,,,
201010.0,Male,Resident,6.0,II,5.0,25.0,HY,NYY,250.0,NYY,250.0,GYY,251.0,GYY,,201520.0,BA,College of Liberal Arts,LAWS - Law and Society,,YES,YES,B,"Undergraduate Studies Program
",Explorers,68.0,650.0,470.0,600.0,460.0,1070.0,1530.0,3.05,3.1,2.56,2.6,2.71,2.7,3.1,3.1,GERM,3.7,3.7,,,,,,,
200810.0,Male,Resident,5.0,II,9.0,29.0,HY,NYY,290.0,GYY,291.0,GYY,291.0,GYY,291.0,201220.0,BS,College of Technology,BCMT - Building Const Mgmt Tech,,YES,YES,B,"Undergraduate Studies Program
",Explorers,63.0,460.0,480.0,490.0,510.0,970.0,1480.0,2.7,2.7,3.0,3.0,2.0,2.0,3.0,3.0,SPAN,2.3,2.3,,,,,,,
200910.0,Male,Resident,4.0,II,5.0,25.0,HY,GYY,251.0,GYY,251.0,GYY,251.0,GYY,251.0,201220.0,BA,College of Liberal Arts,LAWS - Law and Society,,YES,YES,B,"Undergraduate Studies Program
",Explorers,58.0,717.0,480.0,530.0,420.0,1010.0,1430.0,2.3,2.3,2.7,2.7,2.0,2.0,2.3,2.3,SPAN,1.7,1.7,,,,,,,
200910.0,Male,Resident,0.0,II,10.0,20.0,HY,N,200.0,N,200.0,N,200.0,N,200.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,46.0,361.0,480.0,510.0,430.0,990.0,1420.0,3.0,3.0,3.0,3.0,3.0,3.0,3.3,3.3,SPAN,3.0,3.0,,,,,,,
201110.0,Male,Non-Resident,5.0,II,3.0,23.0,HY,NYY,230.0,GYY,231.0,GYY,,GYY,,201520.0,BS,College of Engineering,MECH - Mechanical Engineering,,YES,YES,B,"Undergraduate Studies Program
",Explorers,,,490.0,470.0,450.0,960.0,1410.0,3.06,3.1,3.0,3.0,3.25,3.3,3.0,3.0,SPAN,2.67,2.7,,,,,,,
200910.0,Female,Resident,0.0,II,10.0,20.0,HY,N,200.0,N,200.0,N,200.0,N,200.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,75.0,90.0,500.0,440.0,470.0,940.0,1410.0,3.7,3.7,3.0,3.0,3.7,3.7,3.3,3.3,SPAN,4.0,4.0,,,,,,,
200910.0,Male,Non-Resident,0.0,II,10.0,20.0,HY,N,200.0,N,200.0,N,200.0,N,200.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,,,500.0,440.0,370.0,940.0,1310.0,2.7,2.7,2.3,2.3,2.3,2.3,2.3,2.3,SPAN,3.0,3.0,,,,,,,
200810.0,Male,Resident,0.0,II,10.0,20.0,HY,N,200.0,N,200.0,N,200.0,N,200.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,63.0,84.0,510.0,710.0,640.0,1220.0,1860.0,2.7,2.7,3.3,3.3,2.3,2.3,2.3,2.3,SPAN,2.7,2.7,,,,,,,
200810.0,Female,Resident,4.0,II,4.0,24.0,HY,GYY,241.0,GYY,241.0,GYY,241.0,GYY,241.0,201120.0,BS,College of Health & Human Sci,SLHS - Speech/Language/Hearing Scienc,,YES,YES,B,"Undergraduate Studies Program
",Explorers,65.0,146.0,510.0,450.0,470.0,960.0,1430.0,3.0,3.0,2.7,2.7,3.3,3.3,2.0,2.0,SPAN,3.3,3.3,,,,,,,
200810.0,Male,Resident,6.0,II,4.0,24.0,HY,NYY,240.0,NYY,240.0,GYY,241.0,GYY,241.0,201310.0,BS,College of Health & Human Sci,FCPL - Financial Counseling& Planning,,YES,YES,B,"Undergraduate Studies Program
",Explorers,71.0,228.0,510.0,450.0,450.0,960.0,1410.0,3.0,3.0,3.3,3.3,2.7,2.7,2.3,2.3,SPAN,3.0,3.0,,,,,,,
200910.0,Female,Resident,0.0,II,10.0,20.0,HY,N,200.0,N,200.0,N,200.0,N,200.0,,,,,,,,B,"Undergraduate Studies Program
",Explorers,73.0,350.0,510.0,430.0,430.0,940.0,1370.0,3.3,3.3,3.3,3.3,3.3,3.3,3.0,3.0,SPAN,3.0,3.0,1.0,,,,,,
200910.0,Male,Resident,5.0,II,3.0,23.0,HY,NYY,230.0,GYY,231.0,GYY,231.0,GYY,231.0,201320.0,BS,College of Engineering,CIVL - Civil Engineering,,YES,YES,B,"Undergraduate Studies Program
",Explorers,63.0,132.0,520.0,370.0,340.0,890.0,1230.0,3.0,3.0,2.7,2.7,3.3,3.3,2.3,2.3,SPAN,3.3,3.3,2.0,,,,,,
200910.0,Female,Non-Resident,5.0,II,5.0,25.0,HY,NYY,250.0,GYY,251.0,GYY,251.0,GYY,251.0,201310.0,BA,College of Liberal Arts,COMH - Comm-Human Relations,,YES,YES,B,"Undergraduate Studies Program
",Explorers,32.0,675.0,520.0,500.0,480.0,1020.0,1500.0,2.3,2.3,2.3,2.3,3.3,3.3,2.0,2.0,SPAN,2.0,2.0,,,,,,,
201010.0,Female,Resident,0.0,II,10.0,20.0,HY,N,200.0,N,200.0,N,200.0,N,,,,,,,,,B,"Undergraduate Studies Program
",Explorers,,,520.0,480.0,500.0,1000.0,1500.0,2.8,2.8,3.2,3.2,3.39,3.4,2.33,2.3,SPAN,2.3,2.3,,,,,,,
201110.0,Female,Resident,0.0,II,10.0,20.0,HY,N,200.0,N,200.0,N,,N,,,,,,,,,B,"Undergraduate Studies Program
",Explorers,,,520.0,560.0,510.0,1080.0,1590.0,3.87,3.9,3.73,3.7,3.96,4.0,3.78,3.8,SPAN,3.9,3.9,,,,,,,
201110.0,Male,Resident,5.0,II,6.0,26.0,HY,NYY,260.0,GYY,261.0,GYY,,GYY,,201510.0,BS,School of Management,ECON - Economics,,YES,YES,B,"Undergraduate Studies Program
",Explorers,87.0,284.0,520.0,520.0,510.0,1040.0,1550.0,3.28,3.3,3.28,3.3,3.8,3.8,2.83,2.8,SPAN,3.27,3.3,1.0,,,,,,
200810.0,Male,Resident,5.0,II,4.0,24.0,HY,NYY,240.0,GYY,241.0,GYY,241.0,GYY,241.0,201220.0,BS,College of Health & Human Sci,SELL - Selling & Sales Management,,YES,YES,B,"Undergraduate Studies Program
",Explorers,74.0,138.0,530.0,450.0,390.0,980.0,1370.0,3.0,3.0,2.7,2.7,3.0,3.0,3.7,3.7,SPAN,2.7,2.7,,,,,,,
200810.0,Male,Non-Resident,0.0,II,10.0,20.0,HY,N,200.0,N,200.0,N,200.0,N,200.0,,,,,,,,B,"Undergraduate Studies Program
",University Division,,,530.0,470.0,470.0,1000.0,1470.0,2.7,2.7,2.3,2.3,2.3,2.3,2.7,2.7,SPAN,3.3,3.3,,,,,,,
200910.0,Female,Resident,6.0,II,6.0,26.0,HY,NYY,260.0,NYY,260.0,GYY,261.0,GYY,261.0,201410.0,BS,School of Management,ACCT - Accounting,,YES,YES,B,"Undergraduate Studies Program
",Explorers,58.0,293.0,530.0,570.0,490.0,1100.0,1590.0,2.3,2.3,2.0,2.0,2.0,2.0,2.0,2.0,SPAN,3.3,3.3,,,,,,,
200910.0,Male,Resident,0.0,II,10.0,20.0,HY,N,200.0,N,200.0,N,200.0,N,200.0,,,,,,,,SB,"Undergraduate Studies Program
",Explorers,73.0,101.0,530.0,510.0,440.0,1040.0,1480.0,3.3,3.3,3.0,3.0,2.7,2.7,2.7,2.7,SPAN,3.3,3.3,1.0,,,,,,
201010.0,Female,Resident,0.0,II,10.0,20.0,HY,N,200.0,N,200.0,N,200.0,N,,,,,,,,,B,"Undergraduate Studies Program
",Explorers,87.0,176.0,530.0,600.0,680.0,1130.0,1810.0,3.74,3.7,3.9,3.9,3.2,3.2,3.64,3.6,SPAN,4.0,4.0,,,,,,,
